user,item,rating
8504837,1576927,7
3066392,9388133,3
2755499,3503743,2
6842633,9127180,3
145929,9321532,3
8986355,9929528,5
2888120,8714045,2
7655785,8415614,3
4964737,6303371,7
6320000,9766337,8
3172253,3046751,6
9610688,98905,7
2064357,1148318,2
4629701,8688518,6
5084312,3064390,5
29740,3270469,5
5180393,6303371,6
6533491,7410681,3
8000912,7161791,2
348819,1580618,6
4909753,5666203,9
8829167,5525110,3
3780552,4519920,4
7968052,8140265,3
9323251,1280185,5
4113677,6626101,4
6643731,8582016,3
179016,1684219,7
5042501,721503,6
473485,8883101,5
9016691,9129728,6
4844509,5231975,3
4206199,9831241,2
9006159,1576927,6
6571215,3719256,7
7315048,128301,5
4194025,4309659,3
4773099,9314845,2
8362797,5300235,5
6912264,3416606,3
4484879,3931129,7
4136447,8434733,6
901403,6844797,3
2840982,166146,7
8250907,4599538,6
6453144,9144910,3
4175077,7519250,1
3831625,6742482,3
4214586,9925104,5
9521914,2203608,5
2910098,3044272,3
4315453,3211521,3
4516177,5273506,2
7846024,4931379,6
6812520,6925269,7
8788642,4450476,3
2302688,4395556,6
2492680,3691308,3
6057102,314841,4
1655375,8559644,4
3643955,623799,7
6741822,7515939,3
8680997,7523361,2
6812520,476036,4
5826971,3784767,4
2226058,314841,5
503454,3853010,6
1217532,3475125,5
639198,5395707,5
9254925,4623153,3
2533636,9766337,8
5482616,7517797,3
9505658,7359359,6
4625634,2317736,6
8419022,2263104,10
7794591,9783722,6
6446181,2216163,3
1651163,9388133,2
978580,5363180,3
8897371,2439527,4
4184419,4552582,4
5776313,1252456,2
4608512,9517341,4
27274,2310307,2
5039613,2401657,4
7727206,6161553,5
1280260,6789882,2
7130940,9920602,7
3014919,851302,4
6172892,8032497,7
1019814,6054441,6
8877725,1220026,5
6205660,6968430,2
2939989,8520600,5
8585572,4253090,7
700820,5580784,1
2772773,7563995,7
9565906,1129981,6
4709170,5795794,3
5182332,9319910,5
2319402,8218698,7
5710259,4338069,7
782229,1982414,1
2281321,2278266,6
8637087,8133504,3
4334373,3040102,7
8226185,7757177,8
7728334,5689055,6
1051350,2518942,4
7908830,1653037,5
9043967,6749738,6
6486650,4931379,6
5842685,5822793,6
6374506,9156458,7
5067646,4498285,5
5855141,362036,5
3070025,6597860,5
5252965,8592878,7
292519,2700084,3
6097524,146255,6
5942731,6711257,6
2125179,407360,4
3929073,6572365,3
2870220,9140812,3
9709846,1925954,2
1595410,9152011,8
9415375,6906991,3
1157733,751333,4
6504825,8688518,7
5885901,4154554,4
9883255,6369563,6
5528353,2929313,10
2075735,9388133,2
8358210,7514969,8
2687109,7067031,3
6607245,7517899,4
1169491,3643490,8
7904393,3271353,5
1013279,2758090,3
2442363,9314845,2
2512833,457459,5
9329026,9581121,3
3434087,7491521,5
6719617,4731331,3
6208864,9494851,7
4797222,7563995,7
1936240,8690270,5
1013446,8292568,7
5948616,7808187,4
4974016,7635104,3
5729840,4309659,3
275851,7358407,6
4570786,529988,2
1130594,9070832,3
2768530,9694682,2
12081,8611791,4
5158747,3648284,2
9482172,7635104,3
3948910,1569460,6
725112,4469424,2
207144,8549741,4
1140027,2100806,5
4042294,9765877,2
7340840,9515960,5
4591829,8524718,3
9367044,4958879,8
7303614,8032497,7
3228813,749052,5
1738475,1058537,2
1814191,7223309,2
610939,2719496,4
8112572,4300646,2
9769770,736574,4
6925954,3691308,2
892313,4480831,3
7943618,3104566,3
3277503,1840236,5
8916283,4622295,6
8715255,1167325,7
2243640,2734590,5
1219843,7741199,4
2786942,944610,4
9184677,1058537,2
3004546,5065092,2
2419008,8140265,4
9516859,4857222,7
1646536,6101857,5
9861493,9241285,5
7482198,3475125,5
4431543,7223309,2
313394,7517899,4
8706446,9327124,4
6782227,5689055,6
5734577,3264171,9
6922474,8650595,5
2755177,9837021,4
9871782,1589691,2
8821629,4731331,3
8830797,7267543,6
6347087,6956950,6
6620538,7701763,6
8237747,3544596,4
3236366,6119798,6
3984762,1032780,4
5217192,9738646,8
5854618,928690,3
1498835,7788240,7
9003736,2759029,1
1259674,1526330,3
78390,3916588,4
4244107,8690270,5
2925736,8113852,4
6217937,9541772,5
407154,4997047,9
5647349,9967764,3
4469264,9241285,5
9894078,8720910,2
2869924,6369318,8
7632899,3911777,6
8499542,5286577,4
8132647,5254367,5
982672,5877719,5
9606678,3987272,2
755224,9636211,5
3985529,5485346,4
3234310,9812665,2
3795884,2066376,3
2805813,2734590,5
4650340,4469780,7
5680654,9996727,3
1651163,7308930,2
3140594,37281,3
6675081,4600023,5
9842594,8032497,7
8426834,9765877,2
7166792,5924955,8
1194254,8434733,6
9728769,9152011,7
3097962,5254367,4
9090089,1113012,6
2207895,6957551,3
5042095,5485346,3
5027854,4862144,2
6851961,2401657,4
5758853,4437169,2
7721528,746569,3
3139880,5832368,6
6000594,2395541,3
836192,4351478,1
2551753,6303371,6
8481851,6025450,4
7448720,8100846,5
2094962,4633015,3
716777,550664,2
4758317,1315645,8
7912460,6278705,7
3188146,8317680,3
1628531,9621629,5
2289107,5254367,5
1360142,9515960,5
8412502,5717896,2
812580,7686401,2
4057398,9515960,5
5226220,4123235,8
9878500,9127180,3
2714060,511107,7
3878931,6369318,8
2699706,3951653,7
3100183,384918,3
3073267,529988,2
1904986,4123235,8
4640005,4480831,3
1489866,3117693,4
7628496,6906991,2
929037,2439527,4
3273458,3952549,8
8422738,6626101,4
1924309,3040102,7
8028402,189700,5
6063234,8339451,7
3430936,9561606,7
6581193,8682140,3
5111748,8790923,5
4655324,4600023,5
7072416,8130458,7
9262349,2310307,2
9482366,1386791,8
7397099,1226288,1
2522305,810004,2
352080,3899529,4
9262850,146971,2
335830,3168939,6
4710386,5076733,4
874946,7635104,3
5362992,5068775,3
8518735,2056945,2
5354240,5127093,7
5154915,7259459,5
1293208,2237597,2
1106399,7674564,7
1002815,7382113,2
8637535,4888230,3
2022865,3900717,8
5485197,9869110,6
9173654,1810947,2
3243169,3022512,8
3648462,3778343,6
6791748,1508171,2
6464960,2417865,4
1688311,6159398,7
3390665,1589691,2
2744069,440961,7
8779700,6727504,5
8282120,6358054,7
1042700,9783722,6
5020161,1386791,8
3183991,9738646,8
5092397,9187787,4
4637262,1376546,4
1415513,7753251,4
7740035,4351478,2
8212919,7642314,3
7302157,6465239,7
6442790,8130458,7
9941757,4972437,5
4116985,4623153,3
8097408,9812665,2
6550576,6515629,4
6800747,7391729,2
5762887,4466685,3
6160747,3260192,6
297231,944610,5
1281428,1386164,2
8029373,4825180,3
5608527,1492227,4
8369438,8090014,8
381610,1189951,2
1936240,3649421,6
9658396,6773964,6
4615121,5259846,2
3526399,4647836,6
1173462,7788240,7
331312,7358407,6
5448833,8596774,6
2018868,9156458,7
5053545,1608107,8
9956556,730767,6
7178956,2849771,3
9377227,4633015,2
9475182,1224420,7
895668,8134931,5
4386994,7211040,6
9453027,9172555,6
5195670,96019,7
3840222,9085338,5
8327779,2590083,8
5613872,2203608,4
2037305,6515629,4
8369326,2283578,5
6646065,7757177,8
7054887,9085338,5
3403074,2961782,5
1410416,8060408,3
3108835,5127093,7
5354686,9545344,6
8365051,3301752,3
3583654,5955854,3
1681074,1386791,8
3075122,3117693,4
4507771,5642335,6
146262,4167695,6
1843729,8140265,3
549195,2388802,3
496674,4552582,4
4100530,6631314,5
8048214,4896366,4
2615477,885103,5
8112244,3566713,3
5666753,7161791,2
234287,9820246,4
7137618,7244274,3
1757778,6989647,6
270083,3129509,4
2701641,6844797,3
1981923,1306129,7
5415085,6957551,4
9631278,7808187,4
5292575,2821633,3
8340069,5047808,7
4338931,9766337,8
6571215,6773964,6
8277602,4115206,6
1744834,9515960,5
3251795,6034642,5
529450,9107312,5
3500688,3104566,3
2046378,4862107,3
2256484,270108,4
4395115,5047808,6
5363833,4857222,7
4441155,2734590,5
5619292,7770809,7
1771750,265262,6
782417,4004519,1
1275073,6465239,7
1778094,3946449,5
8371543,5762808,6
4522206,345369,3
591384,9262861,3
9409783,9479105,7
5635282,3616314,6
6914145,4019280,7
3290414,5525110,3
9151386,7754033,6
2956657,380952,3
3997024,5664346,2
6725078,529988,2
6894109,3677711,7
1686756,2584304,7
8606297,858676,6
8129656,5114611,5
9826130,9425947,6
9266851,7836236,3
8869807,8133504,4
2804095,6509385,3
9973396,5717896,2
7180847,7119691,7
1180036,384918,3
7324283,988515,2
1806063,128301,4
4785981,7613520,6
5137022,8584893,3
2413395,384918,3
2984777,9453188,7
7338504,654331,3
9633663,6509385,3
7013027,6101857,5
7809922,7259459,5
2548288,5959020,4
7305991,9129728,6
8198839,624375,4
7215647,160801,5
9288944,6509385,3
9637841,2263104,10
6574958,5566296,2
2519792,973403,9
4617524,2874844,6
4367813,669924,4
6772290,5092584,2
3355554,8331745,7
9707193,858676,5
596418,6539178,2
4663900,7359359,6
3890046,6280419,3
6166347,8028438,6
4303381,8758040,7
4916560,4958879,8
5876994,5377170,3
905025,8737082,4
1329812,9085338,5
9903825,9996727,3
2140898,1280185,5
5565389,8133504,4
1159424,8682140,3
4811749,6102209,7
5444181,3693024,5
4448414,3633850,6
2989084,955652,7
4683573,5193810,6
9159012,1058537,2
4251735,3987272,2
5256927,3548895,6
1335366,8292568,7
8055410,4338069,7
225637,2623627,2
2576135,5795794,2
4179742,8133504,3
4728178,8688518,6
3907114,2241269,4
9515767,9776237,7
968096,270108,4
7783175,2093740,6
453211,1610890,2
6876633,1925954,2
4716141,8682140,3
8467469,7770809,7
162092,5335356,3
8502149,6102209,7
9346996,1315645,7
2785427,166146,7
1365913,6784017,4
9752908,6968430,2
8651150,7515939,3
2544457,476036,4
5818987,2867433,7
7805837,128301,5
6973011,5301341,7
9426180,4671186,5
5245816,8218698,7
8081249,5953136,2
880272,2981160,4
8313547,9545344,7
6314319,7391178,5
7105545,8990315,3
6356400,6369563,6
2843497,1315645,7
1649316,9494851,7
5779454,6176693,7
3444598,2931631,6
464913,669924,4
62195,9187787,4
8850351,9314845,2
2412602,9927841,5
9692769,1552869,8
7723069,1888600,5
8006560,7218898,8
736301,6034642,4
1985229,5261505,2
5200259,2004280,5
6921597,2201020,6
5914503,9515960,4
4929173,166146,7
4081058,9812665,2
4494597,7081234,7
5263796,8113852,4
4257598,488214,3
8494964,146255,7
6920637,4877541,9
4992063,8191997,7
3765635,1169977,6
6087864,8737082,4
3259960,4054032,6
444412,4419073,4
6846772,6968430,2
7622064,5812521,7
8172857,242656,2
8783355,8138643,7
9191203,457459,5
3228529,549142,5
8091112,4054032,6
5538815,1840236,5
1204320,457459,5
1277423,2320434,7
4093287,2981160,4
3912927,2022535,3
8395048,6989647,6
6743277,2066376,3
7503047,522009,5
8970283,3270469,5
4183029,6977,7
1609029,9920602,7
3808913,10709,2
7866109,8508817,3
1541837,4610830,8
7267926,1924525,2
5396743,8720910,2
8672814,7888628,3
4897736,3330881,2
3702544,4117117,8
2254254,2929313,9
2160880,2981160,4
7250907,8470515,6
2433921,1569460,6
8363964,2849771,4
6705796,8758040,7
9866723,8191997,7
8989368,1417081,5
6277859,457459,5
1114827,3899529,5
6155376,9606724,3
4838647,5284357,1
60214,6222583,4
3964023,9694682,2
6792544,7228969,4
8133044,5261505,2
2137512,5407809,2
8938150,6369318,8
2594349,5862965,8
8546092,9370156,5
3519210,9450280,2
9164231,9606724,2
6436651,9107312,5
9404876,5960913,2
9815561,9865416,2
9978780,9589537,5
9512392,9494851,7
628715,9107312,5
293296,216873,7
4176107,9187787,4
6677715,5836689,2
9000646,384918,3
67863,1417081,5
3162133,7665470,9
8525331,1129981,6
3374977,9671210,2
4819108,50569,5
5463610,9956142,3
4211534,8805342,6
6950608,6208033,6
1414918,9776237,7
4693041,2375268,7
2454436,9929528,5
2213088,5468418,6
3948948,9116963,2
1369562,6788779,9
8567590,5261254,3
5583595,4436373,5
5606722,3945826,7
7908896,7523361,2
3780396,2943319,5
4717146,8191997,5
3671315,4469780,7
3319687,6844797,2
7120476,9892404,4
5054760,6323146,7
6472770,883781,4
6825800,373176,5
2874284,1653037,5
1134096,8716552,7
3885347,4825180,3
4583116,7237380,1
342227,3778343,6
3252493,9311761,2
2305529,5877719,5
961866,3876799,7
8382351,1378372,6
8830119,7907017,7
3886200,7517797,3
9647104,362036,5
3484818,2867433,7
1147695,5836689,2
5933328,3661994,4
745524,6906995,8
3069319,6280419,3
6075001,2395541,3
6219878,5801286,8
6310643,3985924,2
8806859,2253554,2
7194218,2004280,5
2918361,1226288,2
2768413,9479105,7
3481521,3267462,5
383189,4633015,3
8632320,4671186,5
6789186,4938747,7
3643276,4931379,6
8324635,8216017,5
1535909,7563995,7
5072907,7788240,7
2454743,8795029,5
6333232,6054441,6
5235539,9116963,2
3933317,4309659,2
9183111,8592326,5
2550061,313198,9
9641727,1133796,5
7616995,7081234,7
7508913,5501888,3
8759911,4862107,3
6878687,4480831,3
2232116,928690,3
9361573,6409924,7
5841363,5611521,5
1427741,5904874,7
7441749,9314845,2
9453027,8641079,4
9533743,1386164,2
7343203,9140812,3
6960636,4599538,6
3164272,7613520,6
3091396,2185355,2
733876,372496,1
4443707,5761837,1
1653226,4508533,3
4725762,2122008,7
2274471,8250870,3
562658,7382113,2
7669136,5779504,5
2813490,9515960,5
643684,8312760,2
2303429,8331745,7
1544452,6593331,3
3604526,389432,2
2323619,6639258,5
26869,4351478,2
5957897,8100846,5
8520268,8899784,4
8754013,5951657,4
5787908,2391199,7
4256678,7748442,6
9461463,4972437,5
6941385,5017287,7
6588571,17106,5
5436400,8087909,2
3296236,6734539,2
1824407,110892,1
516320,4717098,4
5610552,9425947,6
6301014,1653037,5
5514739,170332,9
2255634,7419752,7
8767728,8266809,6
7343203,6159398,7
4401256,8331745,7
6529885,2064490,6
9554400,2495971,4
1645110,4563963,3
6036378,9865416,2
9811900,1359405,3
7343816,1654527,2
4174951,1898785,8
327390,5961538,6
3220310,8370799,3
3851962,7267543,6
8147809,9116963,2
8828409,547550,5
2716030,705324,3
5224293,6789882,2
1869689,1982414,1
9428338,1552869,8
187780,7635229,4
7495226,1417081,5
6534337,3040102,7
4725574,2917977,4
6220285,5762808,5
3569727,3330881,2
1987952,8962502,7
659085,1849484,4
3756067,3104566,3
1573038,7338141,3
5940756,6374004,5
7336276,7675963,1
6584030,5953136,2
8055748,8379639,7
4567068,9321532,3
4336322,6689740,4
7019450,5762808,5
806233,50569,5
7319584,9039310,2
7691592,691383,4
2945683,2056945,3
6111268,2903559,5
3900312,7523361,2
5024654,3643490,8
8539344,6689740,4
3600348,7613520,6
5747937,5526051,9
229710,5961538,6
3768337,8100846,5
2060351,5315884,2
3609931,6280419,3
1382651,5273506,3
3528597,8383367,7
6021757,4579806,6
5795282,9956142,3
3081997,8450959,5
8687081,4640990,2
6324771,6597860,5
3768337,944610,5
2925415,9140812,3
6836613,372496,1
7632788,8216017,5
2431044,8757599,6
8977084,2370749,5
2105716,9124560,7
9939429,9134195,4
52325,6631314,5
3948003,4958879,8
7521001,3649421,6
9029048,5449181,5
3625619,4010161,8
4100831,5036498,6
7841717,4877445,6
8246482,1849484,4
5260648,5822793,6
3763043,1409504,6
9043299,1872598,7
4016341,8710049,5
3768337,2317736,7
8002085,6968430,2
6292398,9545344,7
4208709,2530966,6
4928822,1032780,3
122856,4010161,8
564954,6280419,3
2322585,9783722,6
4285806,1224420,7
7159553,4010161,8
8631208,9920602,7
9221663,1038427,5
8047685,7584199,5
8294327,973403,9
9376135,6318050,6
758728,4760479,2
9074051,6288670,4
4057781,7642314,2
505789,313198,9
195638,4610830,8
9241358,4019280,7
5586481,4469780,7
2211406,4351478,2
9371803,9694682,3
8881906,6749738,6
6193760,1113012,6
1837498,1226288,1
9571507,3475125,4
2280048,9210889,3
2246387,9545344,7
8416172,5966344,6
480494,1580618,6
3117915,7757177,8
2099770,9107312,5
8561995,8805342,6
9475182,6409924,7
1725227,550664,2
6152952,4766482,2
6618882,3633850,6
3208605,9315262,5
3259838,8682140,3
9814297,6486457,6
6692941,2874802,7
6949559,4339499,7
6961999,2700084,3
9337321,7503170,9
8824469,1417081,5
7596282,5953136,2
8880639,5256301,5
9759092,15364,9
923033,3840877,2
4474723,9494851,7
7764644,3040102,7
5096688,9579635,3
200963,8592878,7
2385602,3719256,7
9402214,7612388,7
5900986,7642314,3
9656144,8524718,3
7424048,6048123,6
6947727,3350906,2
7280931,2122008,7
9460283,216873,7
2770030,4972437,5
8937015,3211521,3
4608512,4123399,6
831065,5114611,5
4179462,5525110,4
3273285,6465239,7
7885271,373176,4
8993348,4633015,2
6901067,6957551,4
5589788,6494817,7
4849777,8792835,2
5295270,3147683,5
9422238,7223309,2
2254046,1239713,5
3398996,2767769,5
9855259,7903245,4
3159065,7505284,4
1735653,1715732,5
2815816,2093740,6
2712965,4338069,7
6294440,6383025,5
7417921,7665470,10
6991110,2253475,7
4043883,3270469,4
2343453,6989647,6
3928063,9996727,3
5723212,4766482,2
4244107,341192,4
3552128,6957556,1
5799095,488214,3
7192576,1630820,5
8915856,9479105,7
1601003,8113852,4
9002841,7339051,4
327998,1492227,4
1463063,5526051,9
6568367,3005368,6
3457986,619701,2
9967586,5924955,8
3342659,2453677,7
7485593,8899784,4
1090552,5762808,5
2950868,2329821,4
1619041,364974,5
4409320,9417374,2
941646,4761076,3
2043854,242656,2
2661890,7635104,3
687327,7339051,4
2549404,4294457,6
2832294,8592326,5
3980341,3048669,8
4134871,759748,6
6260993,6564551,3
3885887,7419752,7
1441079,7410681,3
4644208,5921654,7
9871271,511107,6
6498629,4606702,3
7284115,6000153,3
6345572,7942084,8
7891863,7637059,6
4596714,3784695,7
7787089,4099710,4
3962938,7339051,4
1592533,3132252,8
7181824,314841,3
9791390,5960913,3
3924785,2764748,2
2128935,9738646,8
5019908,1376546,3
9896499,4781758,6
6529885,8477175,3
3855999,5642335,6
3715592,6000153,3
8612080,626297,3
3963045,2623258,5
3136022,4117117,8
3343125,2874802,6
4125139,2999213,3
9646850,372496,1
6914269,1129981,6
757015,6288670,4
6799407,5485346,3
1277781,407360,3
5267240,5261505,2
9460283,2840379,4
4913371,1038427,5
3737852,9885568,5
9612216,7706015,4
50728,5449181,5
886949,615426,5
1321727,619701,3
7434582,8796909,1
9109427,4450476,3
7424048,8100846,5
7405734,8133504,4
1514078,2764748,2
4658202,2968585,6
1498540,8854897,3
8467469,4717098,5
5755667,9917939,5
9938273,1129981,6
3046396,3303014,1
8783576,6134213,2
971593,6000153,4
3203196,5717896,2
9179379,9172555,6
802100,6134213,2
5332622,8682140,2
4369523,6369563,6
6465105,4444333,2
2007745,8727926,8
6998664,8466735,6
1964850,2981160,5
7385787,2385854,4
9087010,4666235,4
5638038,6222583,3
4010721,8101313,3
6958171,9621629,5
5915565,1133796,5
9291908,5127093,7
2637487,1359405,3
4853081,2903559,4
405527,1576927,6
1381376,1870840,4
220860,4938470,8
9752812,313198,9
4160235,146255,6
2730840,4115206,6
9290701,2098449,6
1181298,3316187,3
1470948,4563467,3
9236112,8716552,7
9120108,5664346,3
4231965,5377170,3
3924723,6409924,7
2512144,7111006,7
7649774,1133796,5
5750285,488214,3
7691514,9918142,4
3376418,4380015,7
8732879,6161553,5
7072064,3778343,6
4594555,624375,4
4790705,8641079,4
3502212,7067031,3
3070025,9929528,5
5888280,1058537,2
1615304,6687434,3
6076247,98905,7
1599382,9241285,5
3120849,2831592,5
3646824,7788240,7
1830874,6416613,2
8265484,8477175,3
3076424,5076733,4
6518837,3677711,7
2709829,9437160,2
2224145,5237263,4
8884524,6679076,7
2279449,8101313,3
2423178,721503,6
9138460,3946449,5
8362455,1576927,6
7392403,8339451,5
644012,3121385,6
6143081,3643490,8
5106773,6072181,3
2489849,6552107,7
1480478,3661994,4
7391884,4444559,7
9819597,3060240,1
8180124,9370156,5
2180415,8130458,7
8767513,4362030,6
5526750,7187974,3
7297933,5256301,5
6742200,546832,3
6114253,9793615,7
9715810,5664346,1
9368170,6989647,6
4120323,9083322,7
3049381,550664,2
864758,6305989,2
4816186,1754734,2
1468998,2821633,3
3153567,5801286,8
1631924,5590059,8
7494493,4300646,2
8524975,9298097,7
1973734,5256301,5
1550412,8690270,5
3335176,9541772,5
7287629,7064465,6
4025352,9470870,3
7612814,6208033,6
1455843,1610890,2
9757536,2037052,8
5640867,7899380,3
2822871,169365,6
9521471,7686401,2
7408689,8796909,2
6570142,5822793,5
8720419,1925954,2
5147511,7211040,6
3372944,1630820,5
8357233,4054032,6
175727,6242825,7
1378540,5944654,4
5192871,6494817,7
5950907,8028438,6
1073304,6486457,6
8036255,47467,5
7580270,6242825,7
8001426,1280185,5
4429567,4099710,4
9266076,9328614,1
1702770,8737082,5
3341272,9152011,8
8558221,6263901,6
8131982,5525110,4
4794687,9262861,3
5976418,8592326,5
2938121,373176,5
2485913,7148556,3
1798580,6956950,6
1058868,8379639,7
7835276,5335238,8
773678,4563467,2
2172966,8714045,2
135695,5590059,8
4335589,4640990,2
215453,4338069,7
8233266,1713705,6
1483949,9083322,7
4949996,5951657,4
9333900,2082898,4
4962999,7880000,3
5983040,3784767,4
2379100,5449181,5
4072788,5960913,2
7843269,4579806,6
1806539,216873,7
1186559,1754734,2
1780419,2253554,2
4807767,3475125,4
6248562,6977,7
4349823,7259459,5
61926,4123399,6
9444488,9892404,4
4871574,7890313,6
8169000,5490193,9
5312641,5921654,7
9443397,3911777,7
1852947,7111006,7
5872007,5904874,7
7925134,885103,4
1464588,2201020,6
2748827,6844797,3
1311059,8770006,6
5036395,2974085,5
8658316,404718,4
7263696,1176549,2
428098,6305989,2
6083192,973403,8
4620770,6409924,7
5309950,7491521,5
6322959,5578082,3
2610829,6325092,7
4509211,7220779,4
4238405,6727504,5
5286468,5474390,3
422293,721503,5
9125806,2564346,4
5462247,944610,5
7832793,7523361,2
7334992,5689055,6
2346654,7613520,6
2887818,8592326,5
9463095,5955854,2
3293218,3900717,8
597169,5364502,2
9422238,6267437,7
8294921,2001541,7
9784983,6416613,3
8360816,4967981,3
7887640,9140812,3
4298246,736574,4
3691613,3979897,3
6702273,3040102,7
372824,1855822,4
7532960,8056713,2
8149898,1167325,7
5085252,242656,2
1632065,6689740,4
3310079,2417865,4
5422306,8690270,5
2204359,6085530,7
387885,8716552,7
6974512,1239713,5
8619307,3301752,3
7957891,7660791,7
6525713,8792835,2
4340214,6288670,4
1827698,1608107,7
8518448,5877719,5
7075947,4115206,6
773915,4731331,3
7983575,6358054,7
9241190,5761837,1
166190,1610360,3
9875647,5315884,2
5428422,9756051,4
8567590,9453188,7
502216,6711257,6
6069251,2283578,5
9263439,1209943,6
8348860,6223017,4
6160580,1924525,1
6055708,547550,5
7397692,3593889,3
7122285,3685536,5
3537252,1252456,2
7047854,8434733,6
37971,9925104,5
2815985,8792333,6
8055854,547550,5
6862630,3267462,5
1591656,9831241,2
3439245,5535604,6
2621977,5468418,6
3150148,705324,3
2714433,3589264,6
8830797,1386791,8
9362810,8757599,6
1122826,3871044,4
6693600,7267543,6
1285697,6727504,5
5425593,9187787,4
4989702,1220026,5
2134463,746569,3
8033559,3981222,5
6440049,1754734,2
9627580,2320434,7
9798560,6176693,7
8083613,8962502,7
7537897,8070288,7
4675437,5528910,2
9187633,7770809,7
5688321,5936628,4
5011864,7324047,6
3857123,407360,4
7537524,4610830,8
5912123,8604962,3
9353624,6957556,2
3818293,511107,7
3878923,3784695,7
8290141,851302,4
1561413,5364502,2
4557030,1730932,5
3142509,9606724,2
1983374,7056647,3
5714459,535154,2
6529981,4877541,9
6085166,6792941,3
7045635,6303371,7
3114903,5528910,2
2322181,4766482,2
3450907,9144910,2
3355554,2497416,1
2123832,9453188,7
3277393,2203608,4
7000221,8372249,4
2918548,110892,1
6781246,9187787,4
4640215,2283578,6
5567193,389432,3
2787180,1654527,3
3824280,7282713,6
246563,8714045,2
7990980,3211521,3
9537930,6952533,2
9358325,5300235,5
2820112,6959854,8
4452531,5689055,6
4421527,2974085,5
4308499,7788240,7
4431292,8758040,7
2064510,8641079,4
9733943,9450280,2
8248803,9262861,3
8232573,1526330,3
3615117,5953136,2
4586473,1167325,7
4979411,7111006,7
8116322,380952,3
5880693,7491521,4
3025053,9892404,5
2880657,8422662,3
4275358,522009,5
9725612,7863179,3
4072197,7175109,5
1064716,2022535,3
923033,3952549,8
262752,2201020,6
3865394,1723319,7
4171283,6216893,9
6058141,3876799,7
1720691,5193810,6
4973774,4450476,3
2684393,5822793,6
7871233,860149,2
6729852,1730932,5
9588110,9545344,7
3732783,225347,2
4676023,6959854,8
2807328,9390872,3
4055839,2203608,4
4759669,9415529,3
6521641,9450280,2
5262357,608892,2
2323286,4450476,2
2319317,9129728,6
1637110,691383,4
7525682,8805342,6
2412681,6646372,3
5837109,4731331,3
4316666,8803427,3
214014,3899529,5
4812653,3147683,5
3630438,9783722,6
6554666,654331,3
2959119,9671210,2
4016090,7517899,4
9511754,928690,3
3073985,3691308,2
181357,9010052,4
823786,110892,1
5393057,3323661,8
8559179,9350972,4
9725660,4303341,3
6232726,1870840,4
5157581,7350355,3
8988489,7059791,7
7774807,216873,7
9452530,2651311,5
5914024,4579806,4
1392091,8714045,2
7804917,1560771,4
3885887,5689055,6
2073900,3475125,4
5986396,4938747,7
5610540,7505284,4
4144600,364974,5
5421442,2056945,2
5405391,2943319,5
8550229,5822793,6
1298258,9892404,5
9267721,4117117,8
5831352,851302,4
2293590,3916588,4
8065175,5092584,2
3052127,3946449,5
6604882,5875100,6
3879905,4410457,9
9964358,146255,6
2066536,5590059,8
136592,6263901,6
2214795,7262189,4
9266018,7148556,3
3616076,8792333,6
4239062,3548895,6
7460210,9010052,4
4249939,8370799,3
2185796,1386164,2
7615723,6216893,8
2514705,7517899,4
3355325,4540383,7
4509983,3931129,6
6483055,37281,3
3558942,9574764,3
352691,9522381,5
6279791,6323146,7
5610540,944610,4
3026990,4253090,7
4779506,2623627,2
5834229,7175109,5
7907184,5931345,4
4886507,6248420,8
8518448,9338608,4
2733605,9279573,1
970990,2564346,4
3646824,7505284,4
6938164,4938747,7
7735086,7515939,3
5163597,4931379,6
6316908,9262861,3
6706550,6785269,6
6938132,1962310,3
7858503,6959854,8
5113622,8962387,6
1605369,6048123,6
5447836,4410457,8
8665402,3005368,6
4814332,5364502,2
1549964,7907017,7
1293769,773381,7
876926,1376546,3
846666,5993503,3
8707599,3951653,7
1516409,7308930,2
9072697,1376546,3
9091286,7227194,6
387885,3945826,7
2520481,2203608,5
4318650,2401657,4
3642432,2593263,6
6826143,8114902,5
9736071,4967981,3
507585,2700084,3
1961442,6399957,6
4671132,2056945,4
6582041,6393387,4
6464352,1982414,1
9553655,7808187,4
7929970,4436373,5
6365992,5960913,2
3554222,6701164,4
18182,3350906,2
1651373,8218698,7
8458891,6789882,2
9722903,4931379,6
3823692,5762808,6
8108525,4019280,7
7014482,5329076,9
8443190,9234073,5
2704360,1630820,4
3751868,3853010,6
69637,8426816,6
8091824,5885410,4
6638372,8250870,4
6696533,5284357,1
8409594,8050909,2
8632320,2237597,2
1956003,9315262,5
3614385,7350355,3
9664279,4749330,2
7487304,3590161,5
8435268,6302771,3
6474394,8028438,6
9906062,9574764,4
2727290,3724247,4
2845944,2234511,3
1171385,37656,3
2641562,3931129,6
2060755,217012,6
7763009,9636211,5
3208812,4599538,6
5934582,5335356,3
561230,2548348,2
732506,6764525,4
9345626,510646,8
8627923,7359359,6
2669390,9417374,2
5492185,8549741,3
2765531,5100947,8
2714433,5273506,2
9053601,6161553,5
5981053,8883101,5
4337543,372496,1
65580,810004,1
7045898,2388802,3
9763944,3416606,3
8748230,8450959,5
4972441,3649421,6
7134692,8087909,2
7549590,4599538,6
5386800,7425201,6
4094019,8758040,7
9627239,7211040,6
2064357,4300646,2
6595773,7937800,2
5217192,5885410,4
7906573,2685033,4
5260648,9738646,8
